"","id","identification","molecule","forme","couleur","pourcentage","coupe","presencecoupe","paracetamol","X6MAM","noscapine","cafeine","levamisole","phenacetine","hydroxyzine","lidocaine","procaine","papaverine","dextrometorphane","morphine","comprime","date","topic_id","date_rendu","provenance","molecule_correct","molecule_simp","famille"
"851",1452,"PSYCHO23610","Héroïne","Cristal","brune","53","Nous ne détectons que de l'héroïne dans cet échantillon sans aucun alcaloïde habituellement retrouvé dans le pavot. 
Nous avons quantifié l'héroïne à hauteur de 87% équivalent base, soit 95% équivalent chlorhydrate 
L'origine de la morphine utilisée pour l'hémisynthèse est peut être pharmaceutique
Nos résultats sont donnés avec une incertitude de +/-10% sur la valeur chiffrée",1,0,0,0,24,0,0,0,0,0,0,0,0,0,2024-05-10,0,1728672542,"Dealer de rue (four)","Héroïne","Héroïne","Héroïne"
"852",110,"PSY242049","Héroïne","Buvard / Micropointe","blanc brillant","0","Héroïne 47%
Paracétamol 3%
Caféine 3%
Noscapine 38%
6MAM 1%
Papavérine 4%",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-22,0,1736279342,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"853",2330,"PSY241317","MDMA","Poudre","","3","MDMA 48.2% éq base soit 57.3% éq chlorhydrate soit 222 mg de MDMA ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-09,0,1746470941,"Deep web / dark web","MDMA","MDMA","MDMA"
"854",2255,"PSY242847","LSD","Poudre","blanche","87","LSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-29,80250,1744742942,"","LSD","LSD","Hallucinogènes"
"855",3163,"PSY242936","LSD","Poudre","Marron clair / Brune","89","LSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-16,0,1737056942,"Deep web / dark web","LSD","LSD","Hallucinogènes"
"856",1742,"PSY24833","MDMA","Poudre","blanc","","MDMA 83.8% éq base soit 99.6% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-20,0,1730144942,"Dealer de rue (four)","MDMA","MDMA","MDMA"
"857",2810,"PSY23734","MDMA","comprimé","Blanc","89","MDMA 49.4% éq base 58.7% éq chlorhydrate

attention, sans comprimé entier la quantification totale n'est pas possinle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-27,0,1705448942,"Livreur","MDMA","MDMA","MDMA"
"858",788,"RDRAD24873","4-MMC","","Blanche","Tramadol","4-CMC",0,0,0,0,0,0,0,0,0,0,0,0,0,266,2023-08-26,0,1692967741,"Don entre partenaire de conso","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"859",1631,"RDRADISTANCE23249","3-MMC","Poudre","Gris/marron","62","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-08,0,1733874542,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
"860",1518,"RDRAD241783","3-CMC","","Rose","79","3-CMC 92.1% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1703893742,"","3-CMC","3-CMC","Cathinones"
"861",1120,"PSY242983","Héroïne","Poudre","blanc","32","Paracétamol : 42%
Caféine : 29%
Noscapine : 11%
Papavérine : 1%",1,0,0,0,27,0,0,0,0,0,0,0,0,0,2023-10-30,0,1713552542,"","Héroïne","Héroïne","Héroïne"
"862",322,"PSY241620","Héroïne","Cristal","blanc / beige","","Caféine : 33%
Paracétamol : 67% ",1,0,0,0,31,0,0,0,0,0,0,0,0,0,2024-01-10,0,1745520542,"Dealer en soirée","Héroïne","Héroïne","Héroïne"
"863",1073,"PSY241126","Héroïne","Poudre","blanc","","Héroïne 1,18%
Paracétamol 3,8%
Caféine 3%
Noscapine 2,7%",1,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-11-19,0,1709423342,"Revendeur habituel","Héroïne","Héroïne","Héroïne"
"864",654,"PSY241932","Cocaïne","","jaunâtre","THC 22%, CBG <1%, CBN <1%","Cocaïne 42% éq base soit 47% éq chlorhydraye 
Procaïne
Phénacétine 42.6% ",1,0,0,0,0,0,43,0,0,0,0,0,0,0,2025-01-09,0,1737467341,"Livreur","Cocaïne","Cocaïne","Cocaïne"
"865",2787,"PSY241355","Cocaïne","Poudre","Blanc","THC 8%, CBD <1%, CBG 5%","Cocaïne 85.3% éq base soit 95.6% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-28,0,1736365742,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"866",2165,"PSY243036","Cocaïne","Poudre","gris","0","Cocaïne 35.4% éq base soit 39.7% éq chlorhydrate 
Lévamisole 44.8% ",1,0,0,0,0,45,0,0,0,0,0,0,0,0,2023-11-09,0,1716554941,"","Cocaïne","Cocaïne","Cocaïne"
"867",1602,"PSY23650","4-MMC","Poudre","","57","4-CMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-01,0,1740656942,"Livreur","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"868",2993,"PSY253337","ne sait pas","Poudre","","3","4-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-24,0,1741722542,"Deep web / dark web","ne sait pas","Problème",NA
"869",1142,"PSYCHO241017","ne sait pas","Poudre","Blanc ","80% eq base","Kétamine 90.6% éq base soit 104.5% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-04,0,1743191342,"Dealer en soirée","ne sait pas","Problème",NA
"870",2144,"PSY241988","ne sait pas","Poudre","vert","85","2F-DCK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-22,0,1710200942,"Boutique en ligne","ne sait pas","Problème",NA
"871",3167,"PSY242343","ne sait pas","Résine","Beige","63","Rien de détecté",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-23,0,1742557742,"Deep web / dark web","ne sait pas","Problème",NA
"872",1852,"PSY241389","Cannabis / Herbe","Poudre","blanc transparent","NQ","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. Composés retrouvés habituellement dans ce type de produit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-11,0,1717152542,"Réseaux sociaux en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"873",8,"PSY253346","Cannabis / Herbe","Poudre","blanc","voir commentaire","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC.
Composés retrouvés habituellement dans ce type de produit et CBD majoritaire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-14,0,1731678542,"Dealer de rue (four)","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"874",1834,"RDRAD242105","Cannabis / Herbe","Poudre","marron avec points noirs","72","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. Composés retrouvés habituellement dans ce type de produit et CBD majoritaire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-27,70953,1744310942,"","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"875",2690,"PSY242560","MDMA","comprimé","blanc","23","Nous détectons de la MDMA à hauteur de 37,65% équivalent base soit 44,8% équivalent HCL
Le comprimé pesait 519mg
soit 195mg de MDMA eq base ou 232 eq HCL par comprimé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-24,0,1735588142,"","MDMA","MDMA","MDMA"
"876",529,"PSY253898","Cocaïne","Cristal","Blanc","0","Nous détectons de la cocaïne à hauteur de 82% équivalent base, soit 92% équivalent hCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18,0,1711460942,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"877",2902,"PSY242222","Cocaïne","","Blanc","2","Nous détectons de la cocaïne à hauteur de 84% équivalent base soit 94% équivalent HCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-19,0,1728413342,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"878",417,"PSY23568","MDMA","Poudre","blanc","44","Nous détectons de la MDMA à hauteur de 33,53% équivalent base, soit 39,9% équivalent HCL
le comprimé pesait 592,6% mg
199mg eq base par comprimé ou 236mg eq HCL par comprimé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-22,0,1720003741,"Livreur","MDMA","MDMA","MDMA"
"879",1166,"PSY241735","Kétamine","comprimé","Blanc","3-CMC 97% éq chlorhydrate","Nous détectons de la kétamine,

nous n'avons pas pu quantifier (il n'y avait pas assez de poudre
attention: si vous utilisez des pochons à ne pas mettre la poudre directement dedans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-09,0,1727808541,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"880",2253,"PSY242578","MDMA","Poudre","Blanc","0","Nous détectons de la MDMA à hauteur de 82,02% équivalent base soit 98% équivalent HCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,12,2024-10-16,0,1746010142,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"881",1689,"PSY241553","MDMA","Poudre","blanc","74","Nous détectons de la MDMA à hauteur de 83,06% équivalent base soit 99% équivalent HCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-27,0,1739908142,"Dealer de rue (four)","MDMA","MDMA","MDMA"
"882",2638,"PSY241057","Kétamine","Cristal","Blanche","NQ","Nous détectons de la kétamine à hauteur de 88,07%
soit 102% équivalent HCL 
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-20,0,1748861343,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"883",2677,"PSYCHOACTIF202312","Cocaïne","Poudre","","80","Nous détectons de la cocaïne à hauteur de 75% équivalent base, soit 84% équivalent HCL, nous détectons également 1% de lévamisole dans cet échantillon
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",1,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-04-01,0,1737488942,"Livreur","Cocaïne","Cocaïne","Cocaïne"
"884",2774,"PSY242062","MDMA","Poudre","Beige/blanc","78","Nous détectons de la MDMA à hauteur de 79,84% équivalent base, soit 95% équivalent HCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-14,0,1707954541,"Livreur","MDMA","MDMA","MDMA"
"885",2659,"PSY254144","Héroïne","Poudre","Brun/orangé","NQ","Ci joint l'ensemble des éléments identifiés et leur quantification en équivalent base
Nos résultats sont donnés avec une incertitude de +/-10% sur la valeur chiffrée
Héroïne 9,5
6monoacetylmorphine 2,2
Noscapine 19,4
Papavérine 1,3
Paracétamol 41,7
Caféine 21,5",1,46,0,0,3,0,0,0,0,0,0,0,0,0,2024-02-02,0,1726512542,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"886",584,"PSY242448","Héroïne","Cristal","Blanche","80","Paracétamol : 52%
Caféine : 29%
Noscapine : 4%
Papavérine : 1%",1,38,0,0,35,0,0,0,0,0,0,0,0,0,2024-10-28,0,1744829342,"Boutique en ligne","Héroïne","Héroïne","Héroïne"
"887",1482,"PSY253459","Héroïne","Poudre","Blanc jaune ","83","Héroïne 73%
6MAM 6%
Morphine 2%
Papavérine 1%
profil atypique",1,16,0,0,28,0,0,0,0,0,0,0,0,0,2024-06-05,0,1711460942,"Réseaux sociaux en ligne","Héroïne","Héroïne","Héroïne"
"888",792,"PSY242779","3-CMC","Poudre","Blanc","THC 17%, CBN 4%","Nous détectons pas de 3CMC mais de la 2MMC
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03,0,1730375342,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"889",1762,"PSY242055","MDMA","comprimé","","Modafinil","Nous détectons de la MDMA à hauteur de 81,9% eq base soit 97% équivalent HCL
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-25,0,1698709742,"Dealer en soirée","MDMA","MDMA","MDMA"
"890",3031,"PSY23692","Héroïne","Cristal","","87","Caféine : 33%
Paracétamol : 67% ",1,32,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-25,0,1726858142,"Dealer en soirée","Héroïne","Héroïne","Héroïne"
"891",2435,"PSY241580","Héroïne","Buvard / Micropointe","blanc","85","Héroïne 86%
Paracétamol 2%
6MAM 2%

ATTENTION PROFIL ATYPIQUE ",1,56,0,0,33,0,0,0,0,0,0,0,0,0,2023-12-19,0,1713552541,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"892",2633,"PSY243035","3-MMC","","blanche","82","Nous détectons de la 2MMC dans cet échantillon",0,0,0,0,0,0,0,0,0,0,0,0,0,19,2024-03-22,0,1688165341,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"893",595,"PSY241956","Cocaïne","Poudre","jaune foncé marron clair","87","Nous détectons de la cocaïne  à hauteur de 78% eq base, soit 87% eq HCL
Nous détectons également de la procaïne dans cet échantillon",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-17,0,1706312941,"Revendeur occasionnel","Cocaïne","Cocaïne","Cocaïne"
"894",2137,"RDRAD243201","Cocaïne","Poudre","marron/gris","86","Nous détectons de la cocaïne à hauteur de 78,4% eq base soit 88% eq HCL
nous détectons détectons 10% de lévamisole
Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",10,0,0,0,0,10,0,0,0,0,0,0,0,198,2024-10-28,0,1702338542,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"895",752,"PSY24865","Kétamine","Poudre","bleu/blanc/mauve","NQ","Nous détectons de la cocaïne 63% équivalent base et de la caféine 6% dans cet échantillon

y-a-t-il pu y avoir une inversion d'échantillon?
n'hésitez pas à revenir vers nous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-27,0,1743706142,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"896",3192,"RDRAD243183","Cocaïne","","blanche","0","Cocaïne 66.5% base soit 74.5% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-20,0,1741204143,"","Cocaïne","Cocaïne","Cocaïne"
"897",1714,"PSY241154","MDMA","comprimé","","81","MDMA 49.5% éq base soit 58.8% éq chlorhydrate
Attention, sans masse totale il n'est pas possible de vous rendre une quantification homogène de votre comprimé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-30,0,1724438942,"Deep web / dark web","MDMA","MDMA","MDMA"
"898",2840,"PSY253691","3-CMC","Poudre","Rose","86","2-MMC

ATTENTION : ce n'est pas la première fois et nous avons déjà demandé à Psychoactif de rappeler les règles mais merci de ne pas envoyer vos échantillons sous des petits sachets sous vide. La manipulation n'est pas du tout pratique due à la chaleur de la machine proche des poudres. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-31,79528,1712947741,"","3-CMC","3-CMC","Cathinones"
"899",566,"RDRAD241254","3-MMC","Liquide","Vert","NQ","2-MMC NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-16,0,1741722542,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"900",758,"PSY241280","2-MMC","Poudre","blanc","78","2-MMC NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-18,77498,1733399342,"Deep web / dark web","2-MMC","2-MMC","Cathinones"
"901",2839,"RDRAD254349","Cocaïne","Poudre","Vert/brun","41","Cocaïne et Phénacétine NQ car 5 mg seulement",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-26,0,1690584541,"Revendeur habituel","Cocaïne","Cocaïne","Cocaïne"
"902",2601,"RDRAD243006","Cocaïne","Cristal","verte","79","Cocaïne 38.4% éq base soit 43% éq chlorhydrate (très en dessous de nos data)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-16,0,1724266142,"Don entre partenaire de conso","Cocaïne","Cocaïne","Cocaïne"
"903",1801,"PSY241395","Speed (amphétamine)","","Blanc","86","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-18,0,1729104542,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"904",975,"PSY253469","MDMA","Poudre","rose","86","MDMA 79% éq base soit 93.9% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-28,0,1726858142,"Deep web / dark web","MDMA","MDMA","MDMA"
"905",2917,"PSY253275","3-MMC","Poudre","blanc","0","2-MMC non quantifiée ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-14,0,1716554942,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"906",486,"PSY253442","3-MMC","Poudre","blanche","75","2-MMC non quantifiée ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-16,0,1741722543,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
"907",2557,"PSY243142","MDMA","Cristal","rose","79","Notre HPLC étant en panne, nous avons analysé cet échantillon via deux méthodes
HP-TLC: 85,89% eq base, soit 102% eq HCL
Spectro UV: 81,63% eq base, soit 97% eq HCL

Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-04,0,1745606942,"Deep web / dark web","MDMA","MDMA","MDMA"
"908",2162,"PSY241982","3-MMC","Poudre","Marron","92","2-MMC non quantifiée ",0,0,0,0,0,0,0,0,0,0,0,0,0,210,2024-04-17,0,1734983342,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"909",803,"RDRAD254224","3-MMC","Poudre","bleu","THC 10%","2-MMC non quantifiée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-06,0,1733860141,"Réseaux sociaux en ligne","3-MMC","3-MMC","Cathinones"
"910",277,"PSYCHO253568","3-MMC","Herbe","","67.7% équivalent base","2-MMC non quantifiée ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-08,0,1742557743,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
"911",2172,"PSY254039","MDMA","comprimé","beige","98","Notre HPLC étant en panne, nous avons analysé cet échantillon via deux méthodes différentes

HP-TLC: 33,3% (45% eq HCL)
Spectro UV: 37% (50% eq HCL)

Soit Un comprimé dosé à 261mg eq HCL

Nos résultats sont rendus avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-05,0,1732016942,"","MDMA","MDMA","MDMA"
"912",1728,"PSY241347","MDMA","Poudre","blanc jaunâtre","NQ","Notre HPLC étant en panne, nous avons analysé cet échantillon via deux méthodes
HP-TLC: 86,7% eq base (103% eq HCL)
Spectro UV: 79,3% eq base (94% eq HCL)

nos résultats sont exprimés avec une incertitude de +/-10% sur les valeurs chiffrées",0,0,0,0,0,0,0,0,0,0,0,0,0,179,2025-05-12,0,1739908143,"Livreur","MDMA","MDMA","MDMA"
"913",220,"RDRAD254081","MDMA","Cristal","blanc","76.7% EQ BASE","L'HPLC étant en panne, nous avons fait l'analyse via deux méthodes différentes
HP-TLC: 22,9% eq base
Spectro UV: 22,4% eq base

Soit une concentration dans le comprimé broyé de 27% éq HCL ou 140mg (eq HCL) par comprimé

Nos résultats sont exprimés avec une incertitude de +/-10% sur la valeur chiffrée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-17,0,1733874542,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"914",1088,"PSY253884","Huile de cannabis ","Buvard / Micropointe","blanc","74","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. 
Quantité de produit ayant pu être analysé trop faible pour une quantification précise, teneurs évoquées à titre informatif.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-28,0,1744656542,"Dealer de rue (four)","Huile de cannabis ","Cannabis (THC/CBD)","Cannabinoïdes"
"915",609,"PSYCHO242483","Cannabis / Herbe","Poudre","","89","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. 
Composés retrouvés habituellement dans ce type de produit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-10,0,1703893742,"Réseaux sociaux en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"916",3154,"PSY24992","Cannabis / Herbe","","blanc","81","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. Composés retrouvés habituellement dans ce type de produit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-10,0,1723553342,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"917",734,"PSY23538","Cannabis / Herbe","","Blanc","81","Laboratoire Checklabs, CMSEA Centre des Wads. Analysé par HPLC. Composés retrouvés habituellement dans ce type de produit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-30,0,1723553341,"Don entre partenaire de conso","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"918",2852,"RDRAD24927","Cocaïne","Poudre","marron","NQ","Cocaine 80.5% base soit 90.2% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-05,0,1705067341,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"919",3171,"PSY241269","3-MMC","Buvard / Micropointe","blanc","62","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-23,0,1730922542,"","3-MMC","3-MMC","Cathinones"
"920",1988,"PSY254308","3-MMC","Cristal","Blanc","85","2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-18,0,1721846942,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"921",425,"PSY253951","Cocaïne","Cristal","jaunatre","42","Cocaine 76.2% base soit 85.4% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-23,0,1733874542,"","Cocaïne","Cocaïne","Cocaïne"
"922",947,"PSY243108","MDMA","comprimé","Rose","79","MDMA 24.8% base soit 29.5% éq chlorhydrate soit 157.5 mg de MDMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-07,0,1709768942,"Deep web / dark web","MDMA","MDMA","MDMA"
"923",374,"PSY241473","MDMA","Poudre","Blanc","NQ","MDMA 47.2% base soit 56% éq chlorhydrate soit 206 mg de MDMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-23,0,1703857742,"","MDMA","MDMA","MDMA"
"924",2730,"PSYCHO23284","MDMA","Cristal","violette","57.7% équivalent base","MDMA 83.26% base soit 99% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-11,0,1724762942,"Deep web / dark web","MDMA","MDMA","MDMA"
"925",1440,"PSY241213","Cocaïne","Poudre","Jaunâtre ","0","Cocaine 84% base soit 94.1% éq chlorhydrate
Caféine 4.9%

",1,0,0,0,5,0,0,0,0,0,0,0,0,0,2025-04-08,0,1689943742,"Dealer de rue (four)","Cocaïne","Cocaïne","Cocaïne"
"926",757,"PSY241321","Héroïne","Poudre","blanc translucide","25","Paracétamol 8% + Caféine 4% + Héroïne 41% + Noscapine 36% + 6MAM 3% + Papavérine 3% ",1,55,0,0,35,0,0,0,0,0,0,0,0,0,2025-01-08,0,1736365742,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"927",1563,"PSY253700","3-MMC","","blanche","41","3-MMC 45% base soit 54.3% éq chlorhydrate
2-MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-14,0,1739994542,"Réseaux sociaux en ligne","3-MMC","3-MMC","Cathinones"
"928",2970,"PSYCHO253390","3-MMC","Poudre","Blanche ","87","3-MMC 86.2% base soit 103.9% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,14,2023-05-25,0,1721213342,"","3-MMC","3-MMC","Cathinones"
"929",1273,"PSY242383","Cocaïne","Poudre","Blanc","3-MMA","Cocaine 58.6% base soit 65.6% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-23,0,1702302541,"Dealer de rue (four)","Cocaïne","Cocaïne","Cocaïne"
"930",2307,"PSY242993","Cocaïne","Poudre","Blanc","81","Cocaine 86.6% base soit 97% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-05,0,1693522141,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"931",3074,"PSY254135","3-MMC","Poudre","Blanc","57","3-MMC 85.8% base soit 103.4% éq chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-05,0,1722336542,"","3-MMC","3-MMC","Cathinones"
"932",1938,"PSY253628","3-MMC","Cristal","beige-marron clair","13","rien détecté",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-30,0,1735242543,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"933",923,"RDRAD242963","3-MMC","Cristal","","82","Paracétamol 84%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-07,0,1727462941,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
